movie_name,year,genre,plot
Love and Action in Chicago,1999,"Comedy, Drama, Romance","Eddie Jones (Courtney B. Vance) is a hitman working for the U.S. Government. He eliminates people the government has a problem with or does not like. He is ""working"" a lot and saving some money for his retirement. A good, faithful Catholic (despite murdering people in cold blood), he has not had sex for three years. While confessing, he tries to bargain his murders by his chastity with God. His boss is ""Middleman"" (Kathleen Turner), who likes him and decides to arrange a date for him. She orders Eddie to meet Lois Newton (Regina King) in a restaurant, and after a lot of confusion and misunderstandings, mainly due to Eddie's profession, they fall in love with each other."
Revenge of the Musketeers,1994,"Action, Adventure, Comedy","The story begins on the autumn of 1654 in South France. Eloise lives in a cloister. Her famous father left her there. The young lady is enthusiastic about honour, faithfulness, affection to the poor people, and life of course. She seems powerless when the leader of the nuns is executed because she tried to save an unlucky servant who escaped from odious Crassac and his evil Muse, the Red Lady. Eloise is seized with a fit of temper."
A Dirty Shame,2004,Comedy,"Middle-aged, sexually repressed Sylvia Stickles is the subject of this John Water's film, set in North Baltimore. She refuses to have sex with her husband, Vaughn Stickles, and keeps her overly-endowed daughter, Caprice, locked in her room, while she serves home detention for moral depravity charges. Sylvia, together with her mother Big Ethel, lead a group calling themselves ""neuters"" that promotes decency on Harford Road. When Sylvia is accidentally hit on the head by a lawnmower hanging out of a passing pick-up truck, however, her sexual behavior is changed completely from prude to prostitute. She meets the sex addicted sexual healer Ray Ray Perkins, becoming his twelfth apostle of sex in a journey of pleasure and orgasm."
They Still Call Me Bruce,1987,Comedy,"Bruce Won arrives in America in search of an American G.I. who saved his life in the Korean War. He meets an orphan boy and together they land in a string of outrageous situations. This high-strung farce culminates when a case of mistaken identity makes a gang of thugs think Bruce is a karate master. They arrange a nationally-televised match that pits our hero against a monstrous brute, and Bruce is beaten to a bloody pulp."
Real Genius,1985,"Comedy, Romance, Sci-Fi","Mitch Taylor is one of the youngest students ever accepted to a university known for its programs for geniuses. He partners up with his roommate, science club legend Chris Knight, on a project to develop a high-powered laser. Together with their hyperkinetic friends, they employ their intellects in the pursuit of bigger blasts, practical jokes, and a deeper understanding of what real genius means. When they find out that their professor intends to turn their work over to the military for use as a weapon, they decide to get even."
Young Sherlocks,1922,"Short, Family, Comedy",The Mystic J.J.J.'s challenge Ernie's bravery; he spins a tale of saving a rich young girl from kidnappers and of creating a utopia called Freetown.
Star Trek IV: The Voyage Home,1986,"Action, Adventure, Comedy","The most acclaimed Star Trek adventure of all time with an important message. It is the 23rd century, and a mysterious alien probe is threatening Earth by evaporating the oceans and destroying the atmosphere. In their frantic attempt to save mankind, Admiral Kirk and his crew must time travel back to 1986 San Francisco where they find a world of punk, pizza and exact-change buses that are as alien to them as anything they have ever encountered in the far-off reaches of the galaxy. William Shatner and Leonard Nimoy return as Kirk and Spock, along with the entire Star Trek crew."
Bedlam in Paradise,1955,"Short, Comedy, Fantasy","Shemp dies but cannot get into heaven until he reforms Moe and Larry. He returns to earth as an invisible spirit and sets out to prevent the other two stooges, who are in league with the devil, from selling a phony invention (a fountain pen that writes under whip cream) to a rich couple. Shemp sabotages Moe and Larry's plans and makes it through the pearly gates."
Jhankaar Beats,2003,"Comedy, Music, Romance","The jobs of ""Sholay"" obsessed Deep and Rishi are on the line with their advertising firm if they do not come up with a one-liner for Mr. Roy's condoms. While Deep resides with his pregnant wife, Shanti, and a daughter, Muskaan; Rishi has separated from his wife, Nicki, and depends on Shanti for meals, apprehending a bitter divorce. When the time comes close to delivering her child, Shanti's mom moves in them temporarily, much to the chagrin of Deep. Shanti would like Nicki and Rishi to meet and patch-up their differences, however, Rishi knows that Nicki is having an affair with her attorney, and is not inclined in this direction. The main obsession for Deep and Rishi is Bollywood's music maestro, Rahul Dev Burman; and 'Jhankaar Beats' a contest they had competed to win in vain. With the deadline for Mr. Roy's one-liner closing in, Rishi gets an offer to work in America, jeopardizing any chance the group may have for competing in the upcoming 'Jhankaar Beats'."
Multiplicity,1996,"Comedy, Romance, Sci-Fi","Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds who offers him a rather unusual solution to his problems - cloning."
Me and My Pal,1933,"Short, Comedy, Family","It's the morning of Oliver's wedding to oil baron Peter Cucumber's daughter. While waiting for the taxi to take them to the ceremony, Oliver and his best man Stanley become absorbed in a jigsaw puzzle, Stanley's wedding present. Eventually the taxi driver, the butler, a policeman and a messenger boy all get involved with the puzzle, while Cucumber fumes as he awaits the long-overdue groom."
Teen Wolf Too,1987,"Comedy, Fantasy","After Scott Howard's hairy adventure in Teen Wolf (1985), his equally unpopular and unathletic cousin, Todd, receives a college boxing scholarship and gets accepted into Hamilton University. Before long, the family's lupine gene finally comes out, and just like that, the once-feeble student becomes a celebrity and the school's champion, catching the eye of the college's pretty girls. Now, there's no turning back, and success is guaranteed; however, being a teenage werewolf has its price. Will the famous and self-assured teen wolf see the error of his ways? Is Todd willing to accept responsibility for his actions, and put his superhuman power to good use?"
